"%id","alignment_len","alignment_score","interaction","name","selected","shared interaction","shared name"
"100.0","49","26.0","","zzzz498,zzzzz11","false","","zzzz498,zzzzz11"
"100.0","49","26.0","","zzzz498,zzzz746","false","","zzzz498,zzzz746"
"100.0","49","26.0","","zzzz498,zzzz736","false","","zzzz498,zzzz736"
"100.0","49","26.0","","zzzz498,zzzz734","false","","zzzz498,zzzz734"
"100.0","49","26.0","","zzzz498,zzzz729","false","","zzzz498,zzzz729"
"100.0","49","26.0","","zzzz498,zzzz728","false","","zzzz498,zzzz728"
"100.0","49","26.0","","zzzz498,zzzz726","false","","zzzz498,zzzz726"
"100.0","49","26.0","","zzzz498,zzzz710","false","","zzzz498,zzzz710"
"100.0","49","26.0","","zzzz498,zzzz708","false","","zzzz498,zzzz708"
"100.0","49","26.0","","zzzz498,zzzz687","false","","zzzz498,zzzz687"
"100.0","49","26.0","","zzzz498,zzzz685","false","","zzzz498,zzzz685"
"100.0","49","26.0","","zzzz498,zzzz682","false","","zzzz498,zzzz682"
"100.0","49","26.0","","zzzz498,zzzz670","false","","zzzz498,zzzz670"
"100.0","49","26.0","","zzzz498,zzzz668","false","","zzzz498,zzzz668"
"100.0","49","26.0","","zzzz498,zzzz665","false","","zzzz498,zzzz665"
"100.0","49","26.0","","zzzz498,zzzz650","false","","zzzz498,zzzz650"
"100.0","49","26.0","","zzzz498,zzzz649","false","","zzzz498,zzzz649"
"100.0","49","26.0","","zzzz498,zzzz640","false","","zzzz498,zzzz640"
"100.0","49","26.0","","zzzz498,zzzz638","false","","zzzz498,zzzz638"
"100.0","49","26.0","","zzzz498,zzzz620","false","","zzzz498,zzzz620"
"100.0","49","26.0","","zzzz498,zzzz613","false","","zzzz498,zzzz613"
"100.0","49","26.0","","zzzz498,zzzz611","false","","zzzz498,zzzz611"
"100.0","49","26.0","","zzzz498,zzzz606","false","","zzzz498,zzzz606"
"100.0","49","26.0","","zzzz498,zzzz580","false","","zzzz498,zzzz580"
"100.0","49","26.0","","zzzz498,zzzz578","false","","zzzz498,zzzz578"
"100.0","49","26.0","","zzzz498,zzzz574","false","","zzzz498,zzzz574"
"100.0","49","26.0","","zzzz498,zzzz572","false","","zzzz498,zzzz572"
"100.0","49","26.0","","zzzz498,zzzz565","false","","zzzz498,zzzz565"
"100.0","49","26.0","","zzzz498,zzzz558","false","","zzzz498,zzzz558"
"100.0","49","26.0","","zzzz498,zzzz545","false","","zzzz498,zzzz545"
"100.0","49","26.0","","zzzz498,zzzz543","false","","zzzz498,zzzz543"
"100.0","49","26.0","","zzzz498,zzzz540","false","","zzzz498,zzzz540"
"100.0","49","26.0","","zzzz498,zzzz532","false","","zzzz498,zzzz532"
"100.0","49","26.0","","zzzz498,zzzz530","false","","zzzz498,zzzz530"
"100.0","49","26.0","","zzzz498,zzzz523","false","","zzzz498,zzzz523"
"100.0","49","26.0","","zzzz498,zzzz521","false","","zzzz498,zzzz521"
"100.0","49","26.0","","zzzz498,zzzz514","false","","zzzz498,zzzz514"
"100.0","49","26.0","","zzzz498,zzzz512","false","","zzzz498,zzzz512"
"98.0","50","26.0","","zzzz497,zzzzz21","false","","zzzz497,zzzzz21"
"98.0","50","26.0","","zzzz497,zzzz639","false","","zzzz497,zzzz639"
"98.0","50","26.0","","zzzz497,zzzz579","false","","zzzz497,zzzz579"
"98.0","50","26.0","","zzzz497,zzzz522","false","","zzzz497,zzzz522"
"98.0","50","26.0","","zzzz497,zzzz419","false","","zzzz497,zzzz419"
"98.0","50","26.0","","zzzz497,zzzz183","false","","zzzz497,zzzz183"
"100.0","50","26.0","","zzzz497,zzzzz90","false","","zzzz497,zzzzz90"
"100.0","50","26.0","","zzzz497,zzzzz67","false","","zzzz497,zzzzz67"
"100.0","50","26.0","","zzzz497,zzzzz53","false","","zzzz497,zzzzz53"
"100.0","50","26.0","","zzzz497,zzzz573","false","","zzzz497,zzzz573"
"100.0","50","26.0","","zzzz497,zzzz568","false","","zzzz497,zzzz568"
"84.0","50","22.0","","zzzz495,zzzz453","false","","zzzz495,zzzz453"
"100.0","50","26.0","","zzzz495,zzzzzz3","false","","zzzz495,zzzzzz3"
"100.0","50","26.0","","zzzz495,zzzzzz1","false","","zzzz495,zzzzzz1"
"100.0","50","26.0","","zzzz495,zzzzz88","false","","zzzz495,zzzzz88"
"100.0","50","26.0","","zzzz495,zzzzz86","false","","zzzz495,zzzzz86"
"100.0","50","26.0","","zzzz495,zzzzz82","false","","zzzz495,zzzzz82"
"100.0","50","26.0","","zzzz495,zzzzz76","false","","zzzz495,zzzzz76"
"100.0","50","26.0","","zzzz495,zzzzz74","false","","zzzz495,zzzzz74"
"100.0","50","26.0","","zzzz495,zzzzz72","false","","zzzz495,zzzzz72"
"100.0","50","26.0","","zzzz495,zzzzz68","false","","zzzz495,zzzzz68"
"100.0","50","26.0","","zzzz495,zzzzz32","false","","zzzz495,zzzzz32"
"100.0","50","26.0","","zzzz495,zzzz747","false","","zzzz495,zzzz747"
"100.0","50","26.0","","zzzz495,zzzz740","false","","zzzz495,zzzz740"
"100.0","50","26.0","","zzzz495,zzzz739","false","","zzzz495,zzzz739"
"100.0","50","26.0","","zzzz495,zzzz719","false","","zzzz495,zzzz719"
"100.0","50","26.0","","zzzz495,zzzz717","false","","zzzz495,zzzz717"
"100.0","50","26.0","","zzzz495,zzzz715","false","","zzzz495,zzzz715"
"100.0","50","26.0","","zzzz495,zzzz713","false","","zzzz495,zzzz713"
"100.0","50","26.0","","zzzz495,zzzz705","false","","zzzz495,zzzz705"
"100.0","50","26.0","","zzzz495,zzzz697","false","","zzzz495,zzzz697"
"100.0","50","26.0","","zzzz495,zzzz693","false","","zzzz495,zzzz693"
"100.0","50","26.0","","zzzz495,zzzz660","false","","zzzz495,zzzz660"
"100.0","50","26.0","","zzzz495,zzzz659","false","","zzzz495,zzzz659"
"100.0","50","26.0","","zzzz495,zzzz657","false","","zzzz495,zzzz657"
"100.0","50","26.0","","zzzz495,zzzz648","false","","zzzz495,zzzz648"
"100.0","50","26.0","","zzzz495,zzzz647","false","","zzzz495,zzzz647"
"100.0","50","26.0","","zzzz495,zzzz646","false","","zzzz495,zzzz646"
"100.0","50","26.0","","zzzz495,zzzz632","false","","zzzz495,zzzz632"
"100.0","50","26.0","","zzzz495,zzzz625","false","","zzzz495,zzzz625"
"100.0","50","26.0","","zzzz495,zzzz624","false","","zzzz495,zzzz624"
"100.0","50","26.0","","zzzz495,zzzz618","false","","zzzz495,zzzz618"
"100.0","50","26.0","","zzzz495,zzzz616","false","","zzzz495,zzzz616"
"100.0","50","26.0","","zzzz495,zzzz605","false","","zzzz495,zzzz605"
"100.0","50","26.0","","zzzz495,zzzz586","false","","zzzz495,zzzz586"
"100.0","50","26.0","","zzzz495,zzzz585","false","","zzzz495,zzzz585"
"100.0","50","26.0","","zzzz495,zzzz584","false","","zzzz495,zzzz584"
"100.0","50","26.0","","zzzz495,zzzz552","false","","zzzz495,zzzz552"
"100.0","50","26.0","","zzzz495,zzzz550","false","","zzzz495,zzzz550"
"100.0","50","26.0","","zzzz495,zzzz541","false","","zzzz495,zzzz541"
"100.0","50","26.0","","zzzz495,zzzz537","false","","zzzz495,zzzz537"
"100.0","50","26.0","","zzzz495,zzzz516","false","","zzzz495,zzzz516"
"100.0","50","26.0","","zzzz495,zzzz515","false","","zzzz495,zzzz515"
"100.0","50","26.0","","zzzz495,zzzz502","false","","zzzz495,zzzz502"
"100.0","52","27.0","","zzzz494,zzzzz94","false","","zzzz494,zzzzz94"
"84.0","50","22.0","","zzzz493,zzzz453","false","","zzzz493,zzzz453"
"100.0","50","26.0","","zzzz493,zzzzzz3","false","","zzzz493,zzzzzz3"
"100.0","50","26.0","","zzzz493,zzzzzz1","false","","zzzz493,zzzzzz1"
"100.0","50","26.0","","zzzz493,zzzzz88","false","","zzzz493,zzzzz88"
"100.0","50","26.0","","zzzz493,zzzzz86","false","","zzzz493,zzzzz86"
"100.0","50","26.0","","zzzz493,zzzzz82","false","","zzzz493,zzzzz82"
"100.0","50","26.0","","zzzz493,zzzzz76","false","","zzzz493,zzzzz76"
"100.0","50","26.0","","zzzz493,zzzzz74","false","","zzzz493,zzzzz74"
"100.0","50","26.0","","zzzz493,zzzzz72","false","","zzzz493,zzzzz72"
"100.0","50","26.0","","zzzz493,zzzzz68","false","","zzzz493,zzzzz68"
"100.0","50","26.0","","zzzz493,zzzzz32","false","","zzzz493,zzzzz32"
"100.0","50","26.0","","zzzz493,zzzz747","false","","zzzz493,zzzz747"
"100.0","50","26.0","","zzzz493,zzzz740","false","","zzzz493,zzzz740"
"100.0","50","26.0","","zzzz493,zzzz739","false","","zzzz493,zzzz739"
"100.0","50","26.0","","zzzz493,zzzz719","false","","zzzz493,zzzz719"
"100.0","50","26.0","","zzzz493,zzzz717","false","","zzzz493,zzzz717"
"100.0","50","26.0","","zzzz493,zzzz715","false","","zzzz493,zzzz715"
"100.0","50","26.0","","zzzz493,zzzz713","false","","zzzz493,zzzz713"
"100.0","50","26.0","","zzzz493,zzzz705","false","","zzzz493,zzzz705"
"100.0","50","26.0","","zzzz493,zzzz697","false","","zzzz493,zzzz697"
"100.0","50","26.0","","zzzz493,zzzz693","false","","zzzz493,zzzz693"
"100.0","50","26.0","","zzzz493,zzzz660","false","","zzzz493,zzzz660"
"100.0","50","26.0","","zzzz493,zzzz659","false","","zzzz493,zzzz659"
"100.0","50","26.0","","zzzz493,zzzz657","false","","zzzz493,zzzz657"
"100.0","50","26.0","","zzzz493,zzzz648","false","","zzzz493,zzzz648"
"100.0","50","26.0","","zzzz493,zzzz647","false","","zzzz493,zzzz647"
"100.0","50","26.0","","zzzz493,zzzz646","false","","zzzz493,zzzz646"
"100.0","50","26.0","","zzzz493,zzzz632","false","","zzzz493,zzzz632"
"100.0","50","26.0","","zzzz493,zzzz625","false","","zzzz493,zzzz625"
"100.0","50","26.0","","zzzz493,zzzz624","false","","zzzz493,zzzz624"
"100.0","50","26.0","","zzzz493,zzzz618","false","","zzzz493,zzzz618"
"100.0","50","26.0","","zzzz493,zzzz616","false","","zzzz493,zzzz616"
"100.0","50","26.0","","zzzz493,zzzz605","false","","zzzz493,zzzz605"
"100.0","50","26.0","","zzzz493,zzzz586","false","","zzzz493,zzzz586"
"100.0","50","26.0","","zzzz493,zzzz585","false","","zzzz493,zzzz585"
"100.0","50","26.0","","zzzz493,zzzz584","false","","zzzz493,zzzz584"
"100.0","50","26.0","","zzzz493,zzzz552","false","","zzzz493,zzzz552"
"100.0","50","26.0","","zzzz493,zzzz550","false","","zzzz493,zzzz550"
"100.0","50","26.0","","zzzz493,zzzz541","false","","zzzz493,zzzz541"
"100.0","50","26.0","","zzzz493,zzzz537","false","","zzzz493,zzzz537"
"100.0","50","26.0","","zzzz493,zzzz516","false","","zzzz493,zzzz516"
"100.0","50","26.0","","zzzz493,zzzz515","false","","zzzz493,zzzz515"
"100.0","50","26.0","","zzzz493,zzzz502","false","","zzzz493,zzzz502"
"100.0","50","26.0","","zzzz493,zzzz495","false","","zzzz493,zzzz495"
"88.68","53","24.0","","zzzz492,zzzz690","false","","zzzz492,zzzz690"
"88.68","53","24.0","","zzzz492,zzzz548","false","","zzzz492,zzzz548"
"88.68","53","24.0","","zzzz492,zzzz535","false","","zzzz492,zzzz535"
"88.68","53","24.0","","zzzz492,zzzz533","false","","zzzz492,zzzz533"
"88.68","53","24.0","","zzzz492,zzzz446","false","","zzzz492,zzzz446"
"88.68","53","25.0","","zzzz492,zzzz474","false","","zzzz492,zzzz474"
"90.57","53","25.0","","zzzz492,zzzz314","false","","zzzz492,zzzz314"
"84.0","50","22.0","","zzzz491,zzzz453","false","","zzzz491,zzzz453"
"100.0","50","26.0","","zzzz491,zzzzzz3","false","","zzzz491,zzzzzz3"
"100.0","50","26.0","","zzzz491,zzzzzz1","false","","zzzz491,zzzzzz1"
"100.0","50","26.0","","zzzz491,zzzzz88","false","","zzzz491,zzzzz88"
"100.0","50","26.0","","zzzz491,zzzzz86","false","","zzzz491,zzzzz86"
"100.0","50","26.0","","zzzz491,zzzzz82","false","","zzzz491,zzzzz82"
"100.0","50","26.0","","zzzz491,zzzzz76","false","","zzzz491,zzzzz76"
"100.0","50","26.0","","zzzz491,zzzzz74","false","","zzzz491,zzzzz74"
"100.0","50","26.0","","zzzz491,zzzzz72","false","","zzzz491,zzzzz72"
"100.0","50","26.0","","zzzz491,zzzzz68","false","","zzzz491,zzzzz68"
"100.0","50","26.0","","zzzz491,zzzzz32","false","","zzzz491,zzzzz32"
"100.0","50","26.0","","zzzz491,zzzz747","false","","zzzz491,zzzz747"
"100.0","50","26.0","","zzzz491,zzzz740","false","","zzzz491,zzzz740"
"100.0","50","26.0","","zzzz491,zzzz739","false","","zzzz491,zzzz739"
"100.0","50","26.0","","zzzz491,zzzz719","false","","zzzz491,zzzz719"
"100.0","50","26.0","","zzzz491,zzzz717","false","","zzzz491,zzzz717"
"100.0","50","26.0","","zzzz491,zzzz715","false","","zzzz491,zzzz715"
"100.0","50","26.0","","zzzz491,zzzz713","false","","zzzz491,zzzz713"
"100.0","50","26.0","","zzzz491,zzzz705","false","","zzzz491,zzzz705"
"100.0","50","26.0","","zzzz491,zzzz697","false","","zzzz491,zzzz697"
"100.0","50","26.0","","zzzz491,zzzz693","false","","zzzz491,zzzz693"
"100.0","50","26.0","","zzzz491,zzzz660","false","","zzzz491,zzzz660"
"100.0","50","26.0","","zzzz491,zzzz659","false","","zzzz491,zzzz659"
"100.0","50","26.0","","zzzz491,zzzz657","false","","zzzz491,zzzz657"
"100.0","50","26.0","","zzzz491,zzzz648","false","","zzzz491,zzzz648"
"100.0","50","26.0","","zzzz491,zzzz647","false","","zzzz491,zzzz647"
"100.0","50","26.0","","zzzz491,zzzz646","false","","zzzz491,zzzz646"
"100.0","50","26.0","","zzzz491,zzzz632","false","","zzzz491,zzzz632"
"100.0","50","26.0","","zzzz491,zzzz625","false","","zzzz491,zzzz625"
"100.0","50","26.0","","zzzz491,zzzz624","false","","zzzz491,zzzz624"
"100.0","50","26.0","","zzzz491,zzzz618","false","","zzzz491,zzzz618"
"100.0","50","26.0","","zzzz491,zzzz616","false","","zzzz491,zzzz616"
"100.0","50","26.0","","zzzz491,zzzz605","false","","zzzz491,zzzz605"
"100.0","50","26.0","","zzzz491,zzzz586","false","","zzzz491,zzzz586"
"100.0","50","26.0","","zzzz491,zzzz585","false","","zzzz491,zzzz585"
"100.0","50","26.0","","zzzz491,zzzz584","false","","zzzz491,zzzz584"
"100.0","50","26.0","","zzzz491,zzzz552","false","","zzzz491,zzzz552"
"100.0","50","26.0","","zzzz491,zzzz550","false","","zzzz491,zzzz550"
"100.0","50","26.0","","zzzz491,zzzz541","false","","zzzz491,zzzz541"
"100.0","50","26.0","","zzzz491,zzzz537","false","","zzzz491,zzzz537"
"100.0","50","26.0","","zzzz491,zzzz516","false","","zzzz491,zzzz516"
"100.0","50","26.0","","zzzz491,zzzz515","false","","zzzz491,zzzz515"
"100.0","50","26.0","","zzzz491,zzzz502","false","","zzzz491,zzzz502"
"100.0","50","26.0","","zzzz491,zzzz495","false","","zzzz491,zzzz495"
"100.0","50","26.0","","zzzz491,zzzz493","false","","zzzz491,zzzz493"
"98.08","52","26.0","","zzzz490,zzzz337","false","","zzzz490,zzzz337"
"98.08","52","26.0","","zzzz490,zzzz220","false","","zzzz490,zzzz220"
"100.0","52","27.0","","zzzz490,zzzzzz0","false","","zzzz490,zzzzzz0"
"100.0","52","27.0","","zzzz490,zzzzz26","false","","zzzz490,zzzzz26"
"100.0","52","27.0","","zzzz490,zzzz634","false","","zzzz490,zzzz634"
"100.0","52","27.0","","zzzz490,zzzz633","false","","zzzz490,zzzz633"
"100.0","52","27.0","","zzzz490,zzzz507","false","","zzzz490,zzzz507"
"84.0","50","22.0","","zzzz489,zzzz453","false","","zzzz489,zzzz453"
"100.0","50","26.0","","zzzz489,zzzzzz3","false","","zzzz489,zzzzzz3"
"100.0","50","26.0","","zzzz489,zzzzzz1","false","","zzzz489,zzzzzz1"
"100.0","50","26.0","","zzzz489,zzzzz88","false","","zzzz489,zzzzz88"
"100.0","50","26.0","","zzzz489,zzzzz86","false","","zzzz489,zzzzz86"
"100.0","50","26.0","","zzzz489,zzzzz82","false","","zzzz489,zzzzz82"
"100.0","50","26.0","","zzzz489,zzzzz76","false","","zzzz489,zzzzz76"
"100.0","50","26.0","","zzzz489,zzzzz74","false","","zzzz489,zzzzz74"
"100.0","50","26.0","","zzzz489,zzzzz72","false","","zzzz489,zzzzz72"
"100.0","50","26.0","","zzzz489,zzzzz68","false","","zzzz489,zzzzz68"
"100.0","50","26.0","","zzzz489,zzzzz32","false","","zzzz489,zzzzz32"
"100.0","50","26.0","","zzzz489,zzzz747","false","","zzzz489,zzzz747"
"100.0","50","26.0","","zzzz489,zzzz740","false","","zzzz489,zzzz740"
"100.0","50","26.0","","zzzz489,zzzz739","false","","zzzz489,zzzz739"
"100.0","50","26.0","","zzzz489,zzzz719","false","","zzzz489,zzzz719"
"100.0","50","26.0","","zzzz489,zzzz717","false","","zzzz489,zzzz717"
"100.0","50","26.0","","zzzz489,zzzz715","false","","zzzz489,zzzz715"
"100.0","50","26.0","","zzzz489,zzzz713","false","","zzzz489,zzzz713"
"100.0","50","26.0","","zzzz489,zzzz705","false","","zzzz489,zzzz705"
"100.0","50","26.0","","zzzz489,zzzz697","false","","zzzz489,zzzz697"
"100.0","50","26.0","","zzzz489,zzzz693","false","","zzzz489,zzzz693"
"100.0","50","26.0","","zzzz489,zzzz660","false","","zzzz489,zzzz660"
"100.0","50","26.0","","zzzz489,zzzz659","false","","zzzz489,zzzz659"
"100.0","50","26.0","","zzzz489,zzzz657","false","","zzzz489,zzzz657"
"100.0","50","26.0","","zzzz489,zzzz648","false","","zzzz489,zzzz648"
"100.0","50","26.0","","zzzz489,zzzz647","false","","zzzz489,zzzz647"
"100.0","50","26.0","","zzzz489,zzzz646","false","","zzzz489,zzzz646"
"100.0","50","26.0","","zzzz489,zzzz632","false","","zzzz489,zzzz632"
"100.0","50","26.0","","zzzz489,zzzz625","false","","zzzz489,zzzz625"
"100.0","50","26.0","","zzzz489,zzzz624","false","","zzzz489,zzzz624"
"100.0","50","26.0","","zzzz489,zzzz618","false","","zzzz489,zzzz618"
"100.0","50","26.0","","zzzz489,zzzz616","false","","zzzz489,zzzz616"
"100.0","50","26.0","","zzzz489,zzzz605","false","","zzzz489,zzzz605"
"100.0","50","26.0","","zzzz489,zzzz586","false","","zzzz489,zzzz586"
"100.0","50","26.0","","zzzz489,zzzz585","false","","zzzz489,zzzz585"
"100.0","50","26.0","","zzzz489,zzzz584","false","","zzzz489,zzzz584"
"100.0","50","26.0","","zzzz489,zzzz552","false","","zzzz489,zzzz552"
"100.0","50","26.0","","zzzz489,zzzz550","false","","zzzz489,zzzz550"
"100.0","50","26.0","","zzzz489,zzzz541","false","","zzzz489,zzzz541"
"100.0","50","26.0","","zzzz489,zzzz537","false","","zzzz489,zzzz537"
"100.0","50","26.0","","zzzz489,zzzz516","false","","zzzz489,zzzz516"
"100.0","50","26.0","","zzzz489,zzzz515","false","","zzzz489,zzzz515"
"100.0","50","26.0","","zzzz489,zzzz502","false","","zzzz489,zzzz502"
"100.0","50","26.0","","zzzz489,zzzz495","false","","zzzz489,zzzz495"
"100.0","50","26.0","","zzzz489,zzzz493","false","","zzzz489,zzzz493"
"100.0","50","26.0","","zzzz489,zzzz491","false","","zzzz489,zzzz491"
"84.0","50","22.0","","zzzz488,zzzz453","false","","zzzz488,zzzz453"
"100.0","50","26.0","","zzzz488,zzzzzz3","false","","zzzz488,zzzzzz3"
"100.0","50","26.0","","zzzz488,zzzzzz1","false","","zzzz488,zzzzzz1"
"100.0","50","26.0","","zzzz488,zzzzz88","false","","zzzz488,zzzzz88"
"100.0","50","26.0","","zzzz488,zzzzz86","false","","zzzz488,zzzzz86"
"100.0","50","26.0","","zzzz488,zzzzz82","false","","zzzz488,zzzzz82"
"100.0","50","26.0","","zzzz488,zzzzz76","false","","zzzz488,zzzzz76"
"100.0","50","26.0","","zzzz488,zzzzz74","false","","zzzz488,zzzzz74"
"100.0","50","26.0","","zzzz488,zzzzz72","false","","zzzz488,zzzzz72"
"100.0","50","26.0","","zzzz488,zzzzz68","false","","zzzz488,zzzzz68"
"100.0","50","26.0","","zzzz488,zzzzz32","false","","zzzz488,zzzzz32"
"100.0","50","26.0","","zzzz488,zzzz747","false","","zzzz488,zzzz747"
"100.0","50","26.0","","zzzz488,zzzz740","false","","zzzz488,zzzz740"
"100.0","50","26.0","","zzzz488,zzzz739","false","","zzzz488,zzzz739"
"100.0","50","26.0","","zzzz488,zzzz719","false","","zzzz488,zzzz719"
"100.0","50","26.0","","zzzz488,zzzz717","false","","zzzz488,zzzz717"
"100.0","50","26.0","","zzzz488,zzzz715","false","","zzzz488,zzzz715"
"100.0","50","26.0","","zzzz488,zzzz713","false","","zzzz488,zzzz713"
"100.0","50","26.0","","zzzz488,zzzz705","false","","zzzz488,zzzz705"
"100.0","50","26.0","","zzzz488,zzzz697","false","","zzzz488,zzzz697"
"100.0","50","26.0","","zzzz488,zzzz693","false","","zzzz488,zzzz693"
"100.0","50","26.0","","zzzz488,zzzz660","false","","zzzz488,zzzz660"
"100.0","50","26.0","","zzzz488,zzzz659","false","","zzzz488,zzzz659"
"100.0","50","26.0","","zzzz488,zzzz657","false","","zzzz488,zzzz657"
"100.0","50","26.0","","zzzz488,zzzz648","false","","zzzz488,zzzz648"
"100.0","50","26.0","","zzzz488,zzzz647","false","","zzzz488,zzzz647"
"100.0","50","26.0","","zzzz488,zzzz646","false","","zzzz488,zzzz646"
"100.0","50","26.0","","zzzz488,zzzz632","false","","zzzz488,zzzz632"
"100.0","50","26.0","","zzzz488,zzzz625","false","","zzzz488,zzzz625"
"100.0","50","26.0","","zzzz488,zzzz624","false","","zzzz488,zzzz624"
"100.0","50","26.0","","zzzz488,zzzz618","false","","zzzz488,zzzz618"
"100.0","50","26.0","","zzzz488,zzzz616","false","","zzzz488,zzzz616"
"100.0","50","26.0","","zzzz488,zzzz605","false","","zzzz488,zzzz605"
"100.0","50","26.0","","zzzz488,zzzz586","false","","zzzz488,zzzz586"
"100.0","50","26.0","","zzzz488,zzzz585","false","","zzzz488,zzzz585"
"100.0","50","26.0","","zzzz488,zzzz584","false","","zzzz488,zzzz584"
"100.0","50","26.0","","zzzz488,zzzz552","false","","zzzz488,zzzz552"
"100.0","50","26.0","","zzzz488,zzzz550","false","","zzzz488,zzzz550"
"100.0","50","26.0","","zzzz488,zzzz541","false","","zzzz488,zzzz541"
"100.0","50","26.0","","zzzz488,zzzz537","false","","zzzz488,zzzz537"
"100.0","50","26.0","","zzzz488,zzzz516","false","","zzzz488,zzzz516"
"100.0","50","26.0","","zzzz488,zzzz515","false","","zzzz488,zzzz515"
"100.0","50","26.0","","zzzz488,zzzz502","false","","zzzz488,zzzz502"
"100.0","50","26.0","","zzzz488,zzzz495","false","","zzzz488,zzzz495"
"100.0","50","26.0","","zzzz488,zzzz493","false","","zzzz488,zzzz493"
"100.0","50","26.0","","zzzz488,zzzz491","false","","zzzz488,zzzz491"
"100.0","50","26.0","","zzzz488,zzzz489","false","","zzzz488,zzzz489"
"75.0","48","20.0","","zzzz487,zzzzz44","false","","zzzz487,zzzzz44"
"81.25","48","21.0","","zzzz487,zzzz671","false","","zzzz487,zzzz671"
"93.75","48","23.0","","zzzz487,zzzzz51","false","","zzzz487,zzzzz51"
"95.83","48","24.0","","zzzz487,zzzz627","false","","zzzz487,zzzz627"
"77.08","48","20.0","","zzzz486,zzzzz44","false","","zzzz486,zzzzz44"
"81.25","48","21.0","","zzzz486,zzzz455","false","","zzzz486,zzzz455"
"83.33","48","21.0","","zzzz486,zzzz671","false","","zzzz486,zzzz671"
"83.33","48","21.0","","zzzz486,zzzz457","false","","zzzz486,zzzz457"
"85.42","48","21.0","","zzzz486,zzzz458","false","","zzzz486,zzzz458"
"95.83","48","23.0","","zzzz486,zzzzz51","false","","zzzz486,zzzzz51"
"91.67","48","23.0","","zzzz486,zzzz628","false","","zzzz486,zzzz628"
"91.67","48","23.0","","zzzz486,zzzz484","false","","zzzz486,zzzz484"
"97.92","48","24.0","","zzzz486,zzzz627","false","","zzzz486,zzzz627"
"97.92","48","24.0","","zzzz486,zzzzz49","false","","zzzz486,zzzzz49"
"97.92","48","24.0","","zzzz486,zzzz237","false","","zzzz486,zzzz237"
"97.92","48","24.0","","zzzz486,zzzz487","false","","zzzz486,zzzz487"
"100.0","48","24.0","","zzzz486,zzzzz50","false","","zzzz486,zzzzz50"
"100.0","48","24.0","","zzzz486,zzzzz48","false","","zzzz486,zzzzz48"
"100.0","48","24.0","","zzzz486,zzzz607","false","","zzzz486,zzzz607"
"100.0","48","24.0","","zzzz486,zzzz505","false","","zzzz486,zzzz505"
"77.08","48","20.0","","zzzz485,zzzz111","false","","zzzz485,zzzz111"
"79.17","48","20.0","","zzzz485,zzzz455","false","","zzzz485,zzzz455"
"81.25","48","20.0","","zzzz485,zzzzz43","false","","zzzz485,zzzzz43"
"81.25","48","20.0","","zzzz485,zzzzz42","false","","zzzz485,zzzzz42"
"81.25","48","20.0","","zzzz485,zzzz246","false","","zzzz485,zzzz246"
"81.25","48","20.0","","zzzz485,zzzz201","false","","zzzz485,zzzz201"
"81.25","48","20.0","","zzzz485,zzzz200","false","","zzzz485,zzzz200"
"81.25","48","20.0","","zzzz485,zzzz199","false","","zzzz485,zzzz199"
"81.25","48","20.0","","zzzz485,zzzz198","false","","zzzz485,zzzz198"
"81.25","48","21.0","","zzzz485,zzzz457","false","","zzzz485,zzzz457"
"81.25","48","21.0","","zzzz485,zzzz673","false","","zzzz485,zzzz673"
"81.25","48","21.0","","zzzz485,zzzz112","false","","zzzz485,zzzz112"
"83.33","48","21.0","","zzzz485,zzzz458","false","","zzzz485,zzzz458"
"83.33","48","21.0","","zzzz485,zzzz109","false","","zzzz485,zzzz109"
"85.42","48","22.0","","zzzz485,zzzz671","false","","zzzz485,zzzz671"
"89.58","48","22.0","","zzzz485,zzzzz97","false","","zzzz485,zzzzz97"
"89.58","48","22.0","","zzzz485,zzzzz47","false","","zzzz485,zzzzz47"
"89.58","48","22.0","","zzzz485,zzzz630","false","","zzzz485,zzzz630"
"89.58","48","22.0","","zzzz485,zzzz626","false","","zzzz485,zzzz626"
"89.58","48","22.0","","zzzz485,zzzz608","false","","zzzz485,zzzz608"
"89.58","48","22.0","","zzzz485,zzzz602","false","","zzzz485,zzzz602"
"89.58","48","22.0","","zzzz485,zzzz504","false","","zzzz485,zzzz504"
"89.58","48","22.0","","zzzz485,zzzz483","false","","zzzz485,zzzz483"
"89.58","48","22.0","","zzzz485,zzzz445","false","","zzzz485,zzzz445"
"89.58","48","22.0","","zzzz485,zzzz332","false","","zzzz485,zzzz332"
"89.58","48","22.0","","zzzz485,zzzz233","false","","zzzz485,zzzz233"
"89.58","48","22.0","","zzzz485,zzzz224","false","","zzzz485,zzzz224"
"89.58","48","22.0","","zzzz485,zzzz163","false","","zzzz485,zzzz163"
"89.58","48","22.0","","zzzz485,zzzz151","false","","zzzz485,zzzz151"
"89.58","48","22.0","","zzzz485,zzzz107","false","","zzzz485,zzzz107"
"93.75","48","22.0","","zzzz485,zzzzz51","false","","zzzz485,zzzzz51"
"91.67","48","23.0","","zzzz485,zzzz601","false","","zzzz485,zzzz601"
"91.67","48","23.0","","zzzz485,zzzz162","false","","zzzz485,zzzz162"
"91.67","48","23.0","","zzzz485,zzzzz46","false","","zzzz485,zzzzz46"
"91.67","48","23.0","","zzzz485,zzzz503","false","","zzzz485,zzzz503"
"91.67","48","23.0","","zzzz485,zzzz444","false","","zzzz485,zzzz444"
